1 0 0.858407346410207
4 0.866025403784439 0.141592653589793
9 0.419026240703139 0.413962901965762
16 0.433012701892219 0.141592653589793
25 0.359199109130298 0.261592653589793
36 0.277159806427699 0.030481542478682
49 0.238426219245025 0.0395518372632626
64 0.19515618744995 0.108407346410207
81 0.188323756397591 0.0798642585280649
100 0.146642422238587 0.218407346410207
121 0.158739145259135 0.166386042019545
144 0.142976125617428 0.113814875812015
169 0.127238271895539 0.0173322985602073
196 0.117235972378327 0.00126448926734968
225 0.107545352031058 0.0406295686324292
256 0.104651783786084 0.0478426535897931
289 0.0971488628602549 0.0135649719288935
324 0.0914551895790578 0.00579018445399049
361 0.0862390018165385 0.00522175084234
400 0.0792401413426301 0.0784073464102071
441 0.0761256117892004 0.0602214053671228
484 0.0725009050747698 0.0650189166581407
529 0.0708151392625623 0.019087875710774
576 0.0709608501419768 0.092981542478682
625 0.0630196921604668 0.0904073464102071
676 0.0618435787922038 0.0477564588362425
729 0.0583566514905947 0.0902317634198089
784 0.0598455979402221 0.0497559188959156
841 0.0566861880062598 0.00247255846494188
900 0.0537726760155291 0.0406295686324292
961 0.053412975142603 0.0198444746095641
1024 0.0510830348266957 0.0107510964102069
1089 0.0488319657867016 0.042980349165028
1156 0.0490534258756855 0.0377864252160909
1225 0.0485224480827022 0.0852661229775484
1296 0.0450623514946908 0.0281604328299601
1369 0.0437787089093269 0.0315264114211637
1444 0.0427578209647826 0.0246123325597916
1521 0.0429955147679517 0.0515203327482414
1600 0.0415088469485723 0.0265926535897929
1681 0.0408831808629588 0.050575401953862
1764 0.0395218977297764 0.0259463950863918
1849 0.0381973457822051 0.000435271220945221
1936 0.0373396653337015 0.00109678582119788
2025 0.0362908209422319 0.0129752476447749
2116 0.0355819915089878 0.00774572070132207
2209 0.035384962796707 0.0306827396015632
2304 0.0338689826600869 0.0233379019657622
2401 0.0336487966459683 0.00956433205709839
2500 0.0335009740753907 0.0487926535897931
2601 0.0317461783918835 0.0325711295705298
2704 0.0315351941940508 0.00337776061139028
2809 0.0317941536651152 0.0643409625965572
2916 0.0301825492597892 0.0175294314582177
3025 0.0301351257368514 0.0222538106145866
3136 0.0291329351221483 0.0152951015122476
3249 0.0286704449265749 0.0113774910701023
3364 0.028314638161658 9.44371807563016E-05
3481 0.0274036262312473 0.0356552636753604
3600 0.0270611194116844 0.0261851241879847
3721 0.0266658490200623 0.0220730276786831
3844 0.0262631206329323 0.0196976689908519
3969 0.0262777470129907 0.0193956266308613
4096 0.0255737259166049 0.00782140891020688
4225 0.0250728964822661 0.0176972872386094
4356 0.0246877248275659 0.0181869607352758
4489 0.0244884651131924 0.00209190867351738
4624 0.0241910439316735 0.00404940099463724
4761 0.0234473152578469 0.0342107490567098
4900 0.0231407731142722 0.0314685709000027
5041 0.0234946010501638 0.0382401441670597
5184 0.0227294956662348 0.00809870443489835
5329 0.022441041447249 0.00571453349971707
5476 0.0223735204307979 0.0196058018732117
5625 0.0221219157699629 0.0247926535897931
5776 0.0215149666184321 0.0100693962717027
5929 0.0210893499762339 0.025889215190777
6084 0.0212063786492564 0.0173322985602073
6241 0.020625454288787 0.0181573864678901
6400 0.0205465348712342 0.00221765358979331
6561 0.0204442840140118 0.0201172687399227
6724 0.020298270865657 0.032728882025248
6889 0.0196705737647069 0.0135822629438112
7056 0.0195157893472809 0.00409895638753133
7225 0.0196310615590152 0.0390320999565752
7396 0.0190106706647436 0.0103813864318401
7569 0.0193100239635895 0.0563766409064796
7744 0.018802815314979 0.0181422403666525
7921 0.018340592865931 0.0140695102784054
8100 0.0182682794998207 0.00282722149102765
8281 0.0180381511821508 0.00102297254231631
8464 0.0179581057363318 0.014465999525521
8649 0.0175211471957587 0.0180789847498994
8836 0.0178133644890041 0.0478850936079009
9025 0.0172803596769126 0.000789617878350857
9216 0.0171568522493017 0.00704404247868196
9409 0.0170556532588171 0.0177750321634993
9604 0.0167509545248428 0.000847996139486273
9801 0.0165609568536024 0.00380067362171577
10000 0.0165264123148371 0.0151926535897933
10201 0.0163498065062486 0.0132719007224273
10404 0.0161578997047 0.00856689426645607
10609 0.015797192182455 0.0213821790994331
10816 0.01587083268408 0.0121547837673077
11025 0.0157161651016161 0.0116153293267547
11236 0.0154541758502096 0.00579075687656516
11449 0.0153475616161021 8.23573670549749E-06
11664 0.0153679715411391 0.0256804450849919
11881 0.0151706580475408 0.0166031745897088
12100 0.0148665318868095 0.00981230508789288
12321 0.0148908392757435 0.0155476897069913
12544 0.0144747628395256 0.0296445913081662
12769 0.0144170234431509 0.0185608431601483
12996 0.0144741141224129 0.0113987477726187
13225 0.014409455857495 0.0217438823232525
13456 0.0140855163364551 0.0117961692401711
13689 0.0141103431453075 0.0126570118336384
13924 0.0137476789217785 0.0281861456058405
14161 0.0139363900921962 0.023733745320603
14400 0.0136488862306079 0.00618512418798467
14641 0.0135418628056529 0.00518693796816061
14884 0.0134740756263548 0.00238276377522695
15129 0.0134167635472278 0.0117096474426583
15376 0.0132086845216505 0.00617009354860443
15625 0.0131358241046835 0.000295346410206676
15876 0.0130052824025759 0.00504377876092477
16129 0.0130532211675278 0.0227384158813178
16384 0.0128506705045581 0.00389734108979312
16641 0.0128043156521007 0.0138960007444111
16900 0.0126802815525996 0.00904827489156812
17161 0.0125049825133318 0.0057763808487592
17424 0.0125017107799883 0.0116569327449811
17689 0.0123964724129088 0.00947664929333758
17956 0.012289172358255 0.00659599509124131
18225 0.0121426548927036 0.00419609812488453
18496 0.012209295889346 0.0267570134513848
18769 0.0119586724168582 0.00551161408562928
19044 0.0119640146953405 0.0128381902417569
19321 0.0119492191436096 0.0274681258738365
19600 0.0117850159629115 0.0111844903244869
19881 0.0115952603389829 0.0103614734661899
20164 0.0117017355853976 0.0285198505745186
20449 0.0115203322278605 0.00755186919935857
20736 0.0113638066244828 0.00829160566946596
21025 0.0113399641324325 0.00304330757314641
21316 0.0111952302863929 0.0109688025933559
21609 0.0112515385899839 0.0171537623870535
21904 0.0110789490847894 0.00358630915673741
22201 0.0110967416285844 0.0163280258703211
22500 0.0109712593872905 0.00505932025645972
22801 0.0108550270111263 0.00440971472738605
23104 0.0107949896297409 0.00193227715812938
23409 0.0106415053123933 0.0199264202706879
23716 0.0107451629585237 0.018300361466332
24025 0.0106342221304579 0.00885592101955357
24336 0.0105278781259603 0.000238281466190315
24649 0.0104405126354379 0.00433618733681662
24964 0.0104291061113673 0.00812045362183911
25281 0.0103513954821455 0.00532430977427945
25600 0.0102861041636599 0.00518640358979328
25921 0.0102007666344275 0.000201503557001104
26244 0.0101441140632158 0.00167495811654206
26569 0.0100800334731864 0.00124111608367716
26896 0.00997977416808433 0.00787195081234859
27225 0.00997204523909724 0.00462295662009593
27556 0.0099026441543866 0.0023852214516018
27889 0.00988493857937686 0.012473646095799
28224 0.00975258415595891 0.00537446659161267
28561 0.00977457732513363 0.014111122831066
28900 0.00969927643306735 0.0096895394029417
29241 0.00964200342853168 0.00955202570429003
29584 0.00950533533237179 0.0103813864318401
29929 0.00954308610737836 0.012720990654179
30276 0.0094196850100145 0.00452968753849348
30625 0.00939882084144049 0.0037640821612217
30976 0.00933695293871899 0.00161331474681781
31329 0.00921491459769427 0.0158652927219309
31684 0.00925496998059231 0.00751867303178289
32041 0.00918337860121001 0.00236478929092598
32400 0.0091686158933026 0.01183956717004
32761 0.00907397522081029 0.000296600355764731
