-3.5 -0.999999255782864
-3.4921875 -0.999999212373659
-3.484375 -0.999999166530715
-3.4765625 -0.999999118123487
-3.46875 -0.999999067014773
-3.4609375 -0.99999901306039
-3.453125 -0.99999895610884
-3.4453125 -0.999998896000963
-3.4375 -0.999998832569566
-3.4296875 -0.999998765639048
-3.421875 -0.999998695024996
-3.4140625 -0.99999862053377
-3.40625 -0.999998541962073
-3.3984375 -0.999998459096491
-3.390625 -0.999998371713024
-3.3828125 -0.999998279576593
-3.375 -0.999998182440521
-3.3671875 -0.999998080045998
-3.359375 -0.999997972121524
-3.3515625 -0.999997858382318
-3.34375 -0.999997738529713
-3.3359375 -0.999997612250521
-3.328125 -0.999997479216369
-3.3203125 -0.999997339083011
-3.3125 -0.999997191489609
-3.3046875 -0.999997036057982
-3.296875 -0.999996872391828
-3.2890625 -0.999996700075914
-3.28125 -0.999996518675224
-3.2734375 -0.999996327734083
-3.265625 -0.999996126775239
-3.2578125 -0.999995915298908
-3.25 -0.999995692781782
-3.2421875 -0.999995458675996
-3.234375 -0.999995212408052
-3.2265625 -0.9999949533777
-3.21875 -0.999994680956779
-3.2109375 -0.999994394488006
-3.203125 -0.999994093283716
-3.1953125 -0.999993776624562
-3.1875 -0.999993443758151
-3.1796875 -0.999993093897637
-3.171875 -0.999992726220252
-3.1640625 -0.999992339865788
-3.15625 -0.999991933935007
-3.1484375 -0.999991507488008
-3.140625 -0.999991059542514
-3.1328125 -0.999990589072107
-3.125 -0.999990095004387
-3.1171875 -0.999989576219065
-3.109375 -0.999989031545989
-3.1015625 -0.999988459763085
-3.09375 -0.99998785959423
-3.0859375 -0.999987229707048
-3.078125 -0.999986568710613
-3.0703125 -0.999985875153082
-3.0625 -0.999985147519229
-3.0546875 -0.9999843842279
-3.046875 -0.999983583629368
-3.0390625 -0.999982744002593
-3.03125 -0.999981863552391
-3.0234375 -0.999980940406495
-3.015625 -0.999979972612514
-3.0078125 -0.999978958134782
-3 -0.999977894851102
-2.9921875 -0.999976780549373
-2.984375 -0.999975612924094
-2.9765625 -0.99997438957276
-2.96875 -0.99997310799212
-2.9609375 -0.999971765574317
-2.953125 -0.99997035960289
-2.9453125 -0.999968887248645
-2.9375 -0.999967345565382
-2.9296875 -0.999965731485487
-2.921875 -0.999964041815364
-2.9140625 -0.999962273230731
-2.90625 -0.999960422271747
-2.8984375 -0.999958485337987
-2.890625 -0.999956458683253
-2.8828125 -0.999954338410211
-2.875 -0.999952120464865
-2.8671875 -0.99994980063084
-2.859375 -0.999947374523499
-2.8515625 -0.999944837583858
-2.84375 -0.999942185072323
-2.8359375 -0.99993941206222
-2.828125 -0.99993651343313
-2.8203125 -0.999933483864016
-2.8125 -0.999930317826141
-2.8046875 -0.999927009575762
-2.796875 -0.999923553146616
-2.7890625 -0.999919942342163
-2.78125 -0.999916170727611
-2.7734375 -0.999912231621695
-2.765625 -0.999908118088214
-2.7578125 -0.999903822927323
-2.75 -0.999899338666567
-2.7421875 -0.999894657551658
-2.734375 -0.999889771536983
-2.7265625 -0.999884672275844
-2.71875 -0.99987935111042
-2.7109375 -0.999873799061443
-2.703125 -0.999868006817591
-2.6953125 -0.999861964724583
-2.6875 -0.999855662773968
-2.6796875 -0.999849090591619
-2.671875 -0.999842237425902
-2.6640625 -0.999835092135536
-2.65625 -0.999827643177119
-2.6484375 -0.999819878592332
-2.640625 -0.999811785994796
-2.6328125 -0.999803352556595
-2.625 -0.999794564994445
-2.6171875 -0.999785409555504
-2.609375 -0.999775872002829
-2.6015625 -0.999765937600455
-2.59375 -0.999755591098111
-2.5859375 -0.999744816715545
-2.578125 -0.999733598126471
-2.5703125 -0.999721918442121
-2.5625 -0.999709760194397
-2.5546875 -0.999697105318625
-2.546875 -0.999683935135895
-2.5390625 -0.999670230334984
-2.53125 -0.999655970953862
-2.5234375 -0.999641136360769
-2.515625 -0.999625705234861
-2.5078125 -0.999609655546418
-2.5 -0.999592964536606
-2.4921875 -0.999575608696797
-2.484375 -0.99955756374743
-2.4765625 -0.999538804616416
-2.46875 -0.999519305417082
-2.4609375 -0.999499039425643
-2.453125 -0.999477979058207
-2.4453125 -0.999456095847301
-2.4375 -0.999433360417915
-2.4296875 -0.999409742463065
-2.421875 -0.999385210718868
-2.4140625 -0.99935973293912
-2.40625 -0.999333275869388
-2.3984375 -0.999305805220598
-2.390625 -0.999277285642123
-2.3828125 -0.999247680694371
-2.375 -0.999216952820867
-2.3671875 -0.999185063319826
-2.359375 -0.999151972315219
-2.3515625 -0.999117638727329
-2.34375 -0.9990820202428
-2.3359375 -0.999045073284164
-2.328125 -0.99900675297887
-2.3203125 -0.998967013127791
-2.3125 -0.998925806173226
-2.3046875 -0.998883083166388
-2.296875 -0.998838793734389
-2.2890625 -0.998792886046711
-2.28125 -0.99874530678118
-2.2734375 -0.99869600108943
-2.265625 -0.998644912561874
-2.2578125 -0.99859198319218
-2.25 -0.99853715334125
-2.2421875 -0.998480361700722
-2.234375 -0.998421545255981
-2.2265625 -0.998360639248701
-2.21875 -0.998297577138918
-2.2109375 -0.998232290566633
-2.203125 -0.998164709312972
-2.1953125 -0.99809476126089
-2.1875 -0.998022372355439
-2.1796875 -0.997947466563611
-2.171875 -0.997869965833755
-2.1640625 -0.997789790054594
-2.15625 -0.997706857013839
-2.1484375 -0.997621082356418
-2.140625 -0.997532379542339
-2.1328125 -0.997440659804185
-2.125 -0.99734583210427
-2.1171875 -0.997247803091466
-2.109375 -0.997146477057709
-2.1015625 -0.997041755894214
-2.09375 -0.996933539047404
-2.0859375 -0.996821723474582
-2.078125 -0.996706203599348
-2.0703125 -0.996586871266804
-2.0625 -0.996463615698547
-2.0546875 -0.996336323447476
-2.046875 -0.996204878352449
-2.0390625 -0.996069161492787
-2.03125 -0.995929051142677
-2.0234375 -0.995784422725473
-2.015625 -0.995635148767941
-2.0078125 -0.995481098854461
-2 -0.995322139581219
-1.9921875 -0.995158134510414
-1.984375 -0.994988944124515
-1.9765625 -0.994814425780586
-1.96875 -0.994634433664726
-1.9609375 -0.99444881874664
-1.953125 -0.994257428734382
-1.9453125 -0.994060108029303
-1.9375 -0.993856697681238
-1.9296875 -0.993647035343962
-1.921875 -0.993430955230956
-1.9140625 -0.993208288071523
-1.90625 -0.992978861067285
-1.8984375 -0.992742497849101
-1.890625 -0.99249901843445
-1.8828125 -0.992248239185314
-1.875 -0.99198997276661
-1.8671875 -0.991724028105199
-1.859375 -0.991450210349533
-1.8515625 -0.991168320829965
-1.84375 -0.990878157019788
-1.8359375 -0.990579512497025
-1.828125 -0.990272176907034
-1.8203125 -0.989955935925966
-1.8125 -0.989630571225125
-1.8046875 -0.989295860436283
-1.796875 -0.988951577117992
-1.7890625 -0.988597490722943
-1.78125 -0.988233366566433
-1.7734375 -0.987858965795976
-1.765625 -0.987474045362119
-1.7578125 -0.987078357990514
-1.75 -0.986671652155294
-1.7421875 -0.98625367205381
-1.734375 -0.985824157582785
-1.7265625 -0.985382844315934
-1.71875 -0.984929463483104
-1.7109375 -0.984463741950994
-1.703125 -0.98398540220551
-1.6953125 -0.983494162335797
-1.6875 -0.98298973602003
-1.6796875 -0.982471832512993
-1.671875 -0.981940156635514
-1.6640625 -0.98139440876582
-1.65625 -0.98083428483285
-1.6484375 -0.980259476311599
-1.640625 -0.979669670220542
-1.6328125 -0.979064549121189
-1.625 -0.978443791119842
-1.6171875 -0.977807069871595
-1.609375 -0.977154054586638
-1.6015625 -0.976484410038929
-1.59375 -0.97579779657727
-1.5859375 -0.975093870138865
-1.578125 -0.974372282265392
-1.5703125 -0.973632680121665
-1.5625 -0.972874706516915
-1.5546875 -0.972097999928765
-1.546875 -0.971302194529939
-1.5390625 -0.970486920217758
-1.53125 -0.969651802646473
-1.5234375 -0.968796463262489
-1.515625 -0.967920519342523
-1.5078125 -0.96702358403475
-1.5 -0.966105266402972
-1.4921875 -0.965165171473873
-1.484375 -0.964202900287389
-1.4765625 -0.963218049950243
-1.46875 -0.962210213692685
-1.4609375 -0.961178980928479
-1.453125 -0.960123937318175
-1.4453125 -0.9590446648357
-1.4375 -0.957940741838313
-1.4296875 -0.956811743139944
-1.421875 -0.955657240087964
-1.4140625 -0.954476800643407
-1.40625 -0.953269989464677
-1.3984375 -0.952036367994763
-1.390625 -0.950775494551989
-1.3828125 -0.94948692442433
-1.375 -0.948170209967293
-1.3671875 -0.946824900705406
-1.359375 -0.945450543437315
-1.3515625 -0.94404668234451
-1.34375 -0.942612859103685
-1.3359375 -0.94114861300275
-1.328125 -0.939653481060497
-1.3203125 -0.938126998149919
-1.3125 -0.936568697125191
-1.3046875 -0.934978108952306
-1.296875 -0.933354762843371
-1.2890625 -0.931698186394541
-1.28125 -0.930007905727592
-1.2734375 -0.928283445635124
-1.265625 -0.926524329729362
-1.2578125 -0.924730080594557
-1.25 -0.922900219942947
-1.2421875 -0.921034268774268
-1.234375 -0.919131747538776
-1.2265625 -0.917192176303756
-1.21875 -0.91521507492348
-1.2109375 -0.913199963212582
-1.203125 -0.911146361122801
-1.1953125 -0.909053788923056
-1.1875 -0.906921767382802
-1.1796875 -0.904749817958615
-1.171875 -0.902537462983956
-1.1640625 -0.900284225862059
-1.15625 -0.897989631261869
-1.1484375 -0.895653205316985
-1.140625 -0.893274475827527
-1.1328125 -0.890852972464859
-1.125 -0.888388226979099
-1.1171875 -0.885879773409332
-1.109375 -0.883327148296448
-1.1015625 -0.880729890898522
-1.09375 -0.878087543408649
-1.0859375 -0.875399651175131
-1.078125 -0.872665762923944
-1.0703125 -0.869885430983367
-1.0625 -0.867058211510683
-1.0546875 -0.864183664720841
-1.046875 -0.861261355116982
-1.0390625 -0.858290851722703
-1.03125 -0.855271728315962
-1.0234375 -0.852203563664492
-1.015625 -0.84908594176262
-1.0078125 -0.845918452069347
-1 -0.84270068974759
-0.9921875 -0.839432255904431
-0.984375 -0.836112757832261
-0.9765625 -0.832741809250674
-0.96875 -0.829319030548979
-0.9609375 -0.825844049029189
-0.953125 -0.822316499149344
-0.9453125 -0.818736022767028
-0.9375 -0.815102269382926
-0.9296875 -0.81141489638428
-0.921875 -0.80767356928809
-0.9140625 -0.803877961983899
-0.90625 -0.800027756976023
-0.8984375 -0.796122645625056
-0.890625 -0.792162328388496
-0.8828125 -0.788146515060328
-0.875 -0.784074925009414
-0.8671875 -0.779947287416506
-0.859375 -0.775763341509744
-0.8515625 -0.771522836798446
-0.84375 -0.767225533305043
-0.8359375 -0.762871201794986
-0.828125 -0.758459624004451
-0.8203125 -0.753990592865684
-0.8125 -0.749463912729804
-0.8046875 -0.744879399586902
-0.796875 -0.740236881283268
-0.7890625 -0.735536197735567
-0.78125 -0.730777201141808
-0.7734375 -0.725959756188913
-0.765625 -0.721083740256746
-0.7578125 -0.716149043618411
-0.75 -0.711155569636656
-0.7421875 -0.706103234956227
-0.734375 -0.700991969691978
-0.7265625 -0.695821717612614
-0.71875 -0.690592436319856
-0.7109375 -0.685304097422901
-0.703125 -0.679956686708001
-0.6953125 -0.674550204302999
-0.6875 -0.669084664836671
-0.6796875 -0.663560097592724
-0.671875 -0.657976546658275
-0.6640625 -0.652334071066691
-0.65625 -0.646632744934609
-0.6484375 -0.640872657593025
-0.640625 -0.635053913712271
-0.6328125 -0.629176633420779
-0.625 -0.623240952417462
-0.6171875 -0.617247022077599
-0.609375 -0.611195009552093
-0.6015625 -0.605085097859955
-0.59375 -0.598917485973922
-0.5859375 -0.592692388899069
-0.578125 -0.5864100377443
-0.5703125 -0.580070679786618
-0.5625 -0.57367457852806
-0.5546875 -0.5672220137452
-0.546875 -0.560713281531108
-0.5390625 -0.554148694329694
-0.53125 -0.547528580962327
-0.5234375 -0.54085328664666
-0.515625 -0.534123173007574
-0.5078125 -0.527338618080171
-0.5 -0.520500016304747
-0.4921875 -0.51360777851368
-0.484375 -0.506662331910174
-0.4765625 -0.499664120038811
-0.46875 -0.492613602747862
-0.4609375 -0.48551125614331
-0.453125 -0.478357572534555
-0.4453125 -0.471153060371775
-0.4375 -0.463898244174907
-0.4296875 -0.456593664454235
-0.421875 -0.449239877622579
-0.4140625 -0.441837455899066
-0.40625 -0.434386987204493
-0.3984375 -0.426889075048283
-0.390625 -0.41934433840704
-0.3828125 -0.411753411594733
-0.375 -0.40411694412452
-0.3671875 -0.396435600562254
-0.359375 -0.38871006037169
-0.3515625 -0.380941017751454
-0.34375 -0.37312918146381
-0.3359375 -0.365275274655282
-0.328125 -0.357380034669189
-0.3203125 -0.349444212850166
-0.3125 -0.341468574340735
-0.3046875 -0.333453897870014
-0.296875 -0.325400975534636
-0.2890625 -0.317310612571977
-0.28125 -0.309183627125788
-0.2734375 -0.301020850004332
-0.265625 -0.292823124431129
-0.2578125 -0.284591305788429
-0.25 -0.276326261353527
-0.2421875 -0.26802887002805
-0.234375 -0.259700022060334
-0.2265625 -0.251340618761039
-0.21875 -0.242951572212135
-0.2109375 -0.234533804969402
-0.203125 -0.226088249758601
-0.1953125 -0.217615849165467
-0.1875 -0.209117555319681
-0.1796875 -0.200594329572987
-0.171875 -0.192047142171631
-0.1640625 -0.183476971923278
-0.15625 -0.174884805858601
-0.1484375 -0.166271638887711
-0.140625 -0.157638473451622
-0.1328125 -0.14898631916893
-0.125 -0.140316192477912
-0.1171875 -0.131629116274228
-0.109375 -0.122926119544425
-0.1015625 -0.114208236995463
-0.09375 -0.105476508680438
-0.0859375 -0.0967319796207445
-0.078125 -0.0879756994248498
-0.0703125 -0.0792087219039295
